day,L,M,S
377,1,46.1754,0.02789
378,1,46.1845,0.02789
379,1,46.1935,0.02789
380,1,46.2025,0.02789
381,1,46.2115,0.02789
382,1,46.2204,0.02789
383,1,46.2294,0.02789
384,1,46.2382,0.02789
385,1,46.2471,0.02789
386,1,46.2559,0.02789
387,1,46.2646,0.02789
388,1,46.2734,0.02789
389,1,46.2821,0.02789
390,1,46.2908,0.02789
391,1,46.2994,0.02789
392,1,46.308,0.02789
393,1,46.3166,0.02789
394,1,46.3251,0.02789
395,1,46.3337,0.02789
396,1,46.3421,0.02789
397,1,46.3506,0.02789
398,1,46.359,0.02789
399,1,46.3674,0.02789
400,1,46.3758,0.02789
401,1,46.3841,0.02789
402,1,46.3924,0.0279
403,1,46.4007,0.0279
404,1,46.409,0.0279
405,1,46.4172,0.0279
406,1,46.4254,0.0279
407,1,46.4335,0.0279
408,1,46.4417,0.0279
409,1,46.4498,0.0279
410,1,46.4578,0.0279
411,1,46.4659,0.0279
412,1,46.4739,0.0279
413,1,46.4819,0.0279
414,1,46.4899,0.0279
415,1,46.4978,0.0279
416,1,46.5057,0.0279
417,1,46.5136,0.0279
418,1,46.5215,0.0279
419,1,46.5293,0.0279
420,1,46.5371,0.0279
421,1,46.5449,0.0279
422,1,46.5527,0.0279
423,1,46.5604,0.0279
424,1,46.5681,0.0279
425,1,46.5758,0.02791
426,1,46.5834,0.02791
427,1,46.591,0.02791
428,1,46.5987,0.02791
429,1,46.6062,0.02791
430,1,46.6138,0.02791
431,1,46.6213,0.02791
432,1,46.6288,0.02791
433,1,46.6363,0.02791
434,1,46.6438,0.02791
435,1,46.6512,0.02791
436,1,46.6586,0.02791
437,1,46.666,0.02791
438,1,46.6734,0.02791
439,1,46.6807,0.02791
440,1,46.688,0.02791
441,1,46.6953,0.02791
442,1,46.7026,0.02791
443,1,46.7098,0.02792
444,1,46.7171,0.02792
445,1,46.7243,0.02792
446,1,46.7314,0.02792
447,1,46.7386,0.02792
448,1,46.7457,0.02792
449,1,46.7529,0.02792
450,1,46.76,0.02792
451,1,46.767,0.02792
452,1,46.7741,0.02792
453,1,46.7811,0.02792
454,1,46.7881,0.02792
455,1,46.7951,0.02792
456,1,46.8021,0.02792
457,1,46.809,0.02792
458,1,46.816,0.02792
459,1,46.8229,0.02793
460,1,46.8298,0.02793
461,1,46.8366,0.02793
462,1,46.8435,0.02793
463,1,46.8503,0.02793
464,1,46.8571,0.02793
465,1,46.8639,0.02793
466,1,46.8707,0.02793
467,1,46.8775,0.02793
468,1,46.8842,0.02793
469,1,46.8909,0.02793
470,1,46.8976,0.02793
471,1,46.9043,0.02793
472,1,46.911,0.02793
473,1,46.9176,0.02794
474,1,46.9242,0.02794
475,1,46.9308,0.02794
476,1,46.9374,0.02794
477,1,46.944,0.02794
478,1,46.9505,0.02794
479,1,46.9571,0.02794
480,1,46.9636,0.02794
481,1,46.9701,0.02794
482,1,46.9766,0.02794
483,1,46.9831,0.02794
484,1,46.9895,0.02794
485,1,46.996,0.02794
486,1,47.0024,0.02795
487,1,47.0088,0.02795
488,1,47.0152,0.02795
489,1,47.0215,0.02795
490,1,47.0279,0.02795
491,1,47.0342,0.02795
492,1,47.0405,0.02795
493,1,47.0468,0.02795
494,1,47.0531,0.02795
495,1,47.0594,0.02795
496,1,47.0657,0.02795
497,1,47.0719,0.02795
498,1,47.0781,0.02795
499,1,47.0843,0.02796
500,1,47.0905,0.02796
501,1,47.0967,0.02796
502,1,47.1029,0.02796
503,1,47.109,0.02796
504,1,47.1152,0.02796
505,1,47.1213,0.02796
506,1,47.1274,0.02796
507,1,47.1335,0.02796
508,1,47.1396,0.02796
509,1,47.1456,0.02796
510,1,47.1517,0.02796
511,1,47.1577,0.02797
512,1,47.1637,0.02797
513,1,47.1697,0.02797
514,1,47.1757,0.02797
515,1,47.1817,0.02797
516,1,47.1877,0.02797
517,1,47.1936,0.02797
518,1,47.1995,0.02797
519,1,47.2055,0.02797
520,1,47.2114,0.02797
521,1,47.2173,0.02797
522,1,47.2232,0.02797
523,1,47.229,0.02798
524,1,47.2349,0.02798
525,1,47.2407,0.02798
526,1,47.2466,0.02798
527,1,47.2524,0.02798
528,1,47.2582,0.02798
529,1,47.264,0.02798
530,1,47.2698,0.02798
531,1,47.2755,0.02798
532,1,47.2813,0.02798
533,1,47.287,0.02798
534,1,47.2928,0.02799
535,1,47.2985,0.02799
536,1,47.3042,0.02799
537,1,47.3099,0.02799
538,1,47.3156,0.02799
539,1,47.3213,0.02799
540,1,47.3269,0.02799
541,1,47.3326,0.02799
542,1,47.3382,0.02799
543,1,47.3438,0.02799
544,1,47.3494,0.028
545,1,47.3551,0.028
546,1,47.3606,0.028
547,1,47.3662,0.028
548,1,47.3718,0.028
549,1,47.3774,0.028
550,1,47.3829,0.028
551,1,47.3884,0.028
552,1,47.394,0.028
553,1,47.3995,0.028
554,1,47.405,0.028
555,1,47.4105,0.02801
556,1,47.416,0.02801
557,1,47.4215,0.02801
558,1,47.4269,0.02801
559,1,47.4324,0.02801
560,1,47.4378,0.02801
561,1,47.4432,0.02801
562,1,47.4487,0.02801
563,1,47.4541,0.02801
564,1,47.4595,0.02801
565,1,47.4649,0.02802
566,1,47.4703,0.02802
567,1,47.4756,0.02802
568,1,47.481,0.02802
569,1,47.4863,0.02802
570,1,47.4917,0.02802
571,1,47.497,0.02802
572,1,47.5023,0.02802
573,1,47.5077,0.02802
574,1,47.513,0.02802
575,1,47.5183,0.02803
576,1,47.5236,0.02803
577,1,47.5288,0.02803
578,1,47.5341,0.02803
579,1,47.5394,0.02803
580,1,47.5446,0.02803
581,1,47.5498,0.02803
582,1,47.5551,0.02803
583,1,47.5603,0.02803
584,1,47.5655,0.02804
585,1,47.5707,0.02804
586,1,47.5759,0.02804
587,1,47.5811,0.02804
588,1,47.5863,0.02804
589,1,47.5915,0.02804
590,1,47.5966,0.02804
591,1,47.6018,0.02804
592,1,47.6069,0.02804
593,1,47.612,0.02805
594,1,47.6172,0.02805
595,1,47.6223,0.02805
596,1,47.6274,0.02805
597,1,47.6325,0.02805
598,1,47.6376,0.02805
599,1,47.6427,0.02805
600,1,47.6478,0.02805
601,1,47.6528,0.02805
602,1,47.6579,0.02805
603,1,47.663,0.02806
604,1,47.668,0.02806
605,1,47.673,0.02806
606,1,47.6781,0.02806
607,1,47.6831,0.02806
608,1,47.6881,0.02806
609,1,47.6931,0.02806
610,1,47.6981,0.02806
611,1,47.7031,0.02806
612,1,47.7081,0.02807
613,1,47.7131,0.02807
614,1,47.718,0.02807
615,1,47.723,0.02807
616,1,47.728,0.02807
617,1,47.7329,0.02807
618,1,47.7378,0.02807
619,1,47.7428,0.02807
620,1,47.7477,0.02808
621,1,47.7526,0.02808
622,1,47.7575,0.02808
623,1,47.7624,0.02808
624,1,47.7673,0.02808
625,1,47.7722,0.02808
626,1,47.7771,0.02808
627,1,47.782,0.02808
628,1,47.7868,0.02808
629,1,47.7917,0.02809
630,1,47.7965,0.02809
631,1,47.8014,0.02809
632,1,47.8062,0.02809
633,1,47.811,0.02809
634,1,47.8159,0.02809
635,1,47.8207,0.02809
636,1,47.8255,0.02809
637,1,47.8303,0.0281
638,1,47.8351,0.0281
639,1,47.8399,0.0281
640,1,47.8446,0.0281
641,1,47.8494,0.0281
642,1,47.8542,0.0281
643,1,47.859,0.0281
644,1,47.8637,0.0281
645,1,47.8685,0.0281
646,1,47.8732,0.02811
647,1,47.8779,0.02811
648,1,47.8827,0.02811
649,1,47.8874,0.02811
650,1,47.8921,0.02811
651,1,47.8968,0.02811
652,1,47.9015,0.02811
653,1,47.9062,0.02811
654,1,47.9109,0.02812
655,1,47.9156,0.02812
656,1,47.9202,0.02812
657,1,47.9249,0.02812
658,1,47.9296,0.02812
659,1,47.9342,0.02812
660,1,47.9389,0.02812
661,1,47.9435,0.02812
662,1,47.9482,0.02813
663,1,47.9528,0.02813
664,1,47.9574,0.02813
665,1,47.962,0.02813
666,1,47.9666,0.02813
667,1,47.9713,0.02813
668,1,47.9759,0.02813
669,1,47.9804,0.02813
670,1,47.985,0.02814
671,1,47.9896,0.02814
672,1,47.9942,0.02814
673,1,47.9988,0.02814
674,1,48.0033,0.02814
675,1,48.0079,0.02814
676,1,48.0124,0.02814
677,1,48.017,0.02814
678,1,48.0215,0.02815
679,1,48.026,0.02815
680,1,48.0306,0.02815
681,1,48.0351,0.02815
682,1,48.0396,0.02815
683,1,48.0441,0.02815
684,1,48.0486,0.02815
685,1,48.0531,0.02815
686,1,48.0576,0.02816
687,1,48.0621,0.02816
688,1,48.0666,0.02816
689,1,48.071,0.02816
690,1,48.0755,0.02816
691,1,48.08,0.02816
692,1,48.0844,0.02816
693,1,48.0889,0.02816
694,1,48.0933,0.02817
695,1,48.0977,0.02817
696,1,48.1022,0.02817
697,1,48.1066,0.02817
698,1,48.111,0.02817
699,1,48.1154,0.02817
700,1,48.1198,0.02817
701,1,48.1242,0.02817
702,1,48.1286,0.02818
703,1,48.133,0.02818
704,1,48.1374,0.02818
705,1,48.1418,0.02818
706,1,48.1462,0.02818
707,1,48.1505,0.02818
708,1,48.1549,0.02818
709,1,48.1592,0.02819
710,1,48.1636,0.02819
711,1,48.1679,0.02819
712,1,48.1723,0.02819
713,1,48.1766,0.02819
714,1,48.1809,0.02819
715,1,48.1853,0.02819
716,1,48.1896,0.02819
717,1,48.1939,0.0282
718,1,48.1982,0.0282
719,1,48.2025,0.0282
720,1,48.2068,0.0282
721,1,48.2111,0.0282
722,1,48.2153,0.0282
723,1,48.2196,0.0282
724,1,48.2239,0.0282
725,1,48.2282,0.02821
726,1,48.2324,0.02821
727,1,48.2367,0.02821
728,1,48.2409,0.02821
729,1,48.2452,0.02821
730,1,48.2494,0.02821
